nlopt_optimizer,fitness_fn,distance_type,noise_type,noise_value,s_fu,s_fv,s_cx,s_cy,s_tx,s_ty,s_tz,s_rx,s_ry,s_rz,s_d0,s_d1,s_d2,s_d3,s_d4,t_fu,t_fv,t_cx,t_cy,t_tx,t_ty,t_tz,t_rx,t_ry,t_rz,t_d0,t_d1,t_d2,t_d3,t_d4,r_fu,r_fv,r_cx,r_cy,r_tx,r_ty,r_tz,r_rx,r_ry,r_rz,r_d0,r_d1,r_d2,r_d3,r_d4,best_fitness,duration_in_s,mean_fitting_reproj_error_col,mean_fitting_reproj_error_row,mean_fitting_reproj_error,mean_dense_reproj_error_col,mean_dense_reproj_error_row,mean_dense_reproj_error,mean_y0_reproj_error_col,mean_y0_reproj_error_row,mean_y0_reproj_error
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,750.0,650.0,400.0,350.0,0.0,2.85,8.9,0.29,0.0,0.0,0.25,0.0,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.3737235177564,721.3382106386222,400.0,166.66666666666669,-0.0009754610577656,4.046387745770462,5.5,0.2685185185185185,-0.0038408779149519,0.0,0.3537570492303,0.2235939643347049,-0.1466239902453894,-0.0007315957933241,-2.0,6296.25732421875,185.5640037689991,31.288790926296443,72.55807964108647,81.49925883686835,11.962483516465358,44.33719852905362,49.11493954574981,9.143758087240627,36.03074612257105,38.221384122741824
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,750.0,700.0,450.0,350.0,0.0,2.35,8.4,0.39,0.0,-0.1,-0.25,0.0,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.4205151653712,700.6096631611035,400.0609663161104,168.3127572016461,0.7286694101508919,4.017489711934156,8.501371742112482,0.1122923334857491,0.0,0.0084133516232281,0.0041152263374485,-0.2226794695930498,0.0,0.0268251790885535,-0.0713305898491083,4565.62841796875,230.0014556509996,38.72235596049585,3.500076502399281,39.48416699256515,37.299473015078405,4.837785439002007,38.44934227595694,35.98226163170015,2.118309837928272,36.104443979676574
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,700.0,700.0,350.0,300.0,0.0,1.85,7.9,0.39,0.0,0.0,0.0,-0.25,0.1,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.1934156378601,826.2002743484225,400.0,433.3333333333333,2.8356652949245547,6.683333333333333,8.364197530864196,0.0833333333333333,-0.0455418381344307,0.0,0.1412894375857337,-0.3991769547325102,0.0005486968449931,0.0117969821673525,2.19753086419753,426.4090576171875,105.88437109199911,332.54234959299066,665.5324125267308,758.0854257648643,218.6006387037185,505.23938331613454,554.0837097779611,258.4442596150428,604.7002698923419,662.9729135541754
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,700.0,650.0,400.0,300.0,-0.5,2.35,8.9,0.29,0.0,0.1,0.0,0.25,-0.1,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.5486968449932,702.1947873799726,400.0,166.66666666666669,0.0,4.05,7.5740740740740735,0.1107681755829904,0.0005486968449931,0.0,-0.0004572473708276,0.1632373113854596,-0.0735253772290809,0.0,-1.2921810699588476,9461.9423828125,149.6688830160001,2.845161136412829,5.600126890560804,6.435519019917794,0.8805836614754345,5.011698898780732,5.210276621683791,1.0990009370113814,2.707061487487212,3.067225019896447
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,750.0,650.0,400.0,300.0,-0.5,2.35,8.9,0.1899999999999999,0.0,-0.1,0.0,-0.25,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.1396128638928,650.6782502667277,266.62602245592643,166.66666666666669,2.130406950160036,6.682129248590153,8.498628257887516,0.095602804450541,0.0891327541533302,0.1826550830666057,-0.2967535436671239,-0.208047553726566,-0.1335162322816643,-0.0645023624447492,0.0,1812.5889892578125,251.8310658040009,84.49812048637187,73.87654629577742,120.5200859872589,44.38709345372345,84.98246709386022,103.5357597441572,59.59087726429278,52.33335386122039,84.43030210646808
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,650.0,750.0,400.0,350.0,0.0,1.85,8.4,0.1899999999999999,0.0,0.0,0.0,0.25,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.2595640908398,703.2921810699588,398.3539094650206,166.66666666666669,0.0263374485596705,6.683333333333333,8.462962962962962,0.4165142508763907,-0.0047553726566072,0.0005486968449931,0.1111111111111111,-0.4589239445206523,-0.133272367017223,0.0043895747599451,0.6675811614083225,2972.05615234375,214.62382987400088,15.907189669550547,49.40165283765105,52.978034255114274,7.507326418234221,78.89471977233781,79.79746293918816,11.863520414965514,35.74686423683867,38.47830811503725
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,650.0,700.0,400.0,300.0,0.5,2.35,8.4,0.29,0.1,0.1,-0.25,0.25,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.7256515775034,697.8052126200274,398.5368084133517,433.3333333333333,-2.1333333333333333,6.683333333333333,5.372427983539095,0.0840192043895747,0.116872427983539,-0.0043895747599451,0.3100137174211248,-0.2208504801097393,-0.0378600823045267,-0.074074074074074,0.0,661.5458984375,132.75395289299922,214.1378730164138,523.9350078110797,583.2652939069939,204.27201005631488,516.502959925007,566.7590476597322,206.29543976527,537.9529965183447,585.9223284888432
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,700.0,700.0,400.0,250.0,0.0,1.85,7.9,0.1899999999999999,0.0,0.1,-0.25,0.0,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.9300411522634,513.9917695473251,533.3333333333333,166.66666666666669,-1.4222222222222225,6.683333333333333,8.5,0.2280521262002743,-0.1728395061728395,-0.0641975308641975,0.1028806584362139,-0.3337905807041609,-0.0888888888888888,0.0937357110196616,0.0,894.5369262695312,199.11180505099944,83.72166484072365,28.734127438122734,94.7534646177141,59.33701421720117,59.22027036068033,93.62059180333276,72.57689546103812,12.191346656809024,75.21902295135604
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,750.0,700.0,400.0,250.0,0.5,2.85,8.4,0.29,0.1,0.0,0.0,0.0,0.1,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.6721536351166,568.3127572016461,533.3333333333333,166.66666666666669,-1.9197073616826703,4.05,8.541152263374485,0.071749733272367,-0.0318244170096022,0.0438957475994513,0.3333333333333332,0.405578417924097,0.1333333333333333,0.0677640603566529,-1.7777777777777777,4144.01513671875,231.4182542520012,28.29815245438452,8.475008762031845,31.54315465009324,31.3998602959751,11.7826680534279,35.222403933516986,26.480512805060428,4.315091139052796,27.512338684824016
G_DIRECT_L,DistanceMapWithPunishment,Medium,salt,0.01,700.0,700.0,350.0,350.0,0.0,1.85,8.4,0.1899999999999999,0.0,0.0,0.0,-0.25,0.1,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.7315957933242,714.8148148148148,400.0,166.66666666666669,0.0,6.683333333333333,8.5,0.4168952903520804,-0.0016460905349794,-0.0049382716049382,-0.3337905807041609,-0.4997713763145862,-0.128395061728395,-0.0420667581161408,0.0,2583.9833984375,282.46642693600006,47.147747053627135,40.85840906368612,69.856247321898,15.746644311185326,65.87265611269497,71.65567241290813,25.897327837938303,32.30020443483281,44.589183160644666
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,750.0,400.0,300.0,0.5,2.35,8.9,0.1899999999999999,0.0,0.1,0.0,-0.25,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.8491083676267,506.1271147690901,459.2592592592592,431.74820911446426,-2.844444444444445,2.298056698673983,1.5000000000000002,0.3954046639231824,0.1333942996494436,0.0828532235939642,0.3319615912208504,-0.3872885230909922,-0.1847279378143575,-0.0297210791037951,-2.000914494741655,17161.923828125,217.4383507790008,16330312.837590318,142232.90079022606,16367535.253676768,1.889721284917569e+19,6.662816004950864e+19,7.142588375879716e+19,145999.71007276783,39874.56609049928,154150.0402101357
G_DIRECT_L,DistanceMap,Medium,salt,0.01,650.0,700.0,350.0,300.0,0.0,2.85,7.9,0.29,-0.1,0.0,0.0,0.0,0.0,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.167352537723,507.4074074074074,357.384545038866,137.03703703703704,2.133333333333333,4.05,2.5,0.0462962962962963,0.0,0.1744855967078188,0.3991769547325102,0.438957475994513,0.1909465020576131,-0.0666666666666666,-2.008230452674897,13476.60546875,182.15736549099984,131579.59432616946,55055.50683987769,143865.61462546693,15581.736048099325,4571.50300529812,16520.916716645137,23805.92150402567,14084.13367821701,27876.206928728425
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,450.0,350.0,0.0,2.35,7.9,0.29,-0.1,0.0,0.0,0.25,-0.1,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.8625209571712,604.4657826550831,439.5671391556165,344.44444444444446,-0.7111111111111112,1.416666666666667,2.5,0.4166666666666666,-0.1038866026520347,0.1777777777777777,0.4802621551592745,-0.1708581008992531,0.0290809327846365,0.0293247980490778,-2.885230909922268,16370.720703125,183.8303428979998,210003.81496604404,40651.83840735074,213937.9134564365,155713621.43131256,116387879.1897072,194566525.07589105,1901.3541256409148,380.7844295760768,1953.847344082212
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,750.0,400.0,300.0,0.0,2.85,8.4,0.39,-0.1,0.1,0.0,0.0,0.1,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0573083371437,748.8340192043896,399.81710105166894,300.0,0.0,4.05,5.5,0.2506858710562414,0.0014631915866483,-0.0051211705532693,0.2962962962962963,-0.3392775491540923,0.0438957475994513,-0.0098460600518213,-2.6666666666666665,13086.712890625,257.6525647150001,127.70566421099466,193.74861808885623,239.9942810388604,71.15950667297653,135.33326184286125,158.44004318838904,65.32890945012831,173.43964140886817,190.5002872793832
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,750.0,450.0,250.0,0.0,2.35,8.9,0.1899999999999999,0.0,-0.1,0.0,-0.25,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.4208199969516,813.8241121780217,385.1851851851852,166.66666666666669,0.0273129096174367,4.050401361581059,5.5,0.0776177411979881,-0.0144490169181527,0.0154244779759182,0.4832596657013666,-0.4345374180765127,-2.032210537011858e-05,-0.0296296296296296,-2.669714982472184,15946.5068359375,216.4250024089997,137.94768556759652,154.63434365010406,213.89601825152013,68.17280644489449,60.5192998086448,99.77256919767892,68.22093586481745,121.79165395787048,144.34519536992926
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,400.0,300.0,0.0,2.85,7.9,0.39,0.1,-0.1,0.0,0.0,0.0,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.2693187014174,745.3589391860996,442.79835390946505,433.3333333333333,0.0,1.416666666666667,1.5000000000000002,0.324074074074074,-0.1333333333333333,0.0245084590763603,0.365797896662094,0.3603109282121626,0.1338820301783264,0.0106081390032007,-1.990855052583448,13448.4658203125,184.73363468299976,145306460.68429276,25258554.497724093,147491058.04085758,2.182891881866804e+17,2.179825240719508e+17,3.2175584844360256e+17,33885.37522235127,13955.990171837724,36704.76723399182
G_DIRECT_L,DistanceMap,Medium,salt,0.01,750.0,700.0,450.0,300.0,0.0,2.35,8.9,0.39,-0.1,0.0,0.0,0.0,-0.1,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.3241883859167,539.2318244170096,350.6782502667277,211.11111111111111,0.4740740740740747,4.927777777777778,5.5,0.2026748971193415,-0.0442615454961133,-0.1152263374485596,0.14586191129401,0.3305898491083675,0.178875171467764,0.009967992684042,-2.0,15657.00390625,165.44080606599982,165.72433120322736,174.324585564694,247.23597077112584,94.5380161768794,114.40746937896036,154.73484206303658,88.27974570959765,129.21204140881173,162.91445632902628
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,400.0,350.0,0.0,1.85,8.9,0.29,-0.1,0.0,0.0,0.0,0.1,0.05,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.079561042524,881.0699588477366,399.8780673677793,253.78753238835543,-0.4740740740740738,4.05,5.5,0.3038027739673831,0.1333333333333333,-0.0740131077579637,0.0993750952598689,-0.1124828532235939,-0.097119341563786,-0.0679164761469288,-2.2222222222222223,12317.404296875,210.77930106199983,113.8545704476558,141.65523391535956,189.82123470398864,76.33636578736858,73.97480100474179,116.4962030318576,61.42563522453163,107.52948757902664,129.87261483978216
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,650.0,450.0,300.0,0.0,1.85,8.4,0.29,-0.1,-0.1,-0.25,0.0,0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.9622008840116,537.0370370370371,432.92181069958855,428.39506172839504,-0.7111111111111112,2.2944444444444447,1.1625514403292183,0.2685947264136564,-0.1777777777777777,0.1838134430727023,0.3305898491083675,-0.3621399176954732,-0.186374028349337,0.0112178021643042,-1.3305898491083674,18919.32421875,154.96387029400103,2.141639462974279e+22,8.768213644030016e+20,2.14343363471312e+22,4.268711410505656e+20,1.788255604571757e+19,4.2743865974977744e+20,10435917.434823267,3182028.399510504,10916201.73280743
G_DIRECT_L,DistanceMap,Medium,salt,0.01,750.0,700.0,350.0,300.0,0.5,1.85,8.4,0.1899999999999999,0.0,0.1,0.0,0.0,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0676726108825,655.3726566072245,444.44444444444446,165.02057613168725,-0.0087791495198903,6.683333333333333,7.499999999999999,0.4146090534979423,-0.0866941015089163,0.0590763603109282,0.441243712848651,-0.2217649748513945,0.0446883097088858,-0.08123761621704,-2.2222222222222223,11720.93359375,183.69756415200027,113.71561902073648,142.1802862775294,196.7937694962605,56.46376813883596,119.1578128560836,138.71544213276104,53.88402338534911,105.63000469109296,124.9107782763388
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,350.0,300.0,0.0,2.35,8.9,0.29,-0.1,-0.1,-0.25,0.0,0.0,0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.7256515775034,790.5349794238682,412.6200274348423,211.11111111111111,0.0,4.05,5.5,0.2520576131687242,0.0014631915866483,0.0,-0.2962962962962963,0.1051668952903521,0.1843621399176955,-0.0064014631915866,-2.6721536351165978,14303.52734375,249.69919576499888,123.08914181327842,143.49258737270233,201.6195214167909,67.76806000502185,67.8245859006347,104.45582782880126,68.49833366363299,119.85976362235634,145.22546185295505
G_DIRECT_L,DistanceMap,Medium,salt,0.01,750.0,750.0,400.0,350.0,0.0,1.85,8.4,0.29,0.0,0.0,-0.25,-0.25,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.3479652491998,881.0699588477366,385.1851851851852,137.0980033531474,0.7111111111111112,4.05,5.5,0.1059670781893004,-0.1777777777777777,0.074074074074074,0.1600365797896662,-0.2729766803840878,0.0592592592592592,0.0888888888888888,-2.6666666666666665,17711.072265625,106.6237583660004,128.22794586082438,150.2701462686646,206.74337100645783,76.02481631473377,55.64711566901873,103.2339740630134,76.66767796651058,112.45581885055472,144.01993824855566
G_DIRECT_L,DistanceMap,Medium,salt,0.01,750.0,700.0,350.0,300.0,0.0,2.35,7.9,0.29,0.1,-0.1,0.0,0.0,0.1,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.7137631458619,609.4650205761317,266.1179698216735,255.5555555555556,2.133333333333333,3.1722222222222225,2.5,0.2461133973479652,0.0592592592592592,0.1135802469135802,0.0242341106538636,0.1481481481481481,0.132235939643347,0.0578875171467763,-2.230452674897119,13233.751953125,246.70240421000017,336648.33224224026,84648.30778006633,349319.2232518206,176203.6532156745,18055.52563438609,177741.26521938088,20667.18867261012,10412.101216555538,23221.91638660399
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,400.0,250.0,0.0,2.35,7.9,0.39,0.0,0.0,0.25,0.0,0.1,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.262459990855,608.6114921505869,414.57094955037337,388.8279225727785,-0.7111111111111112,1.416666666666667,1.3751714677640603,0.2476375552507239,-0.1316872427983539,0.0006096631611035,0.4471879286694101,-0.4255448864502362,-0.0888888888888888,0.0612406645328456,-2.6630086877000454,17129.111328125,148.97253415900013,471488808.2158709,50133960.990646645,474178572.1200628,5.839125172198425e+18,2.973063345177482e+18,6.600527286912332e+18,385513.4875722351,104272.8491609208,399567.0491230879
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,450.0,250.0,0.0,2.85,7.9,0.29,0.1,0.0,0.25,0.0,0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.9583904892546,624.0969364426155,378.6008230452675,342.79835390946505,-0.6320987654320986,2.196913580246914,1.0555555555555558,0.2063328760859625,0.0888888888888888,-0.1265051059289742,0.2837982014936746,0.4072549916171315,-0.0853528425544886,0.0200274348422496,-2.6666666666666665,15745.3564453125,166.59963103299924,121879266.48156992,10343638.865042208,122538026.39969932,1.6319807056016435e+20,1.1932173777199062e+21,1.2045328616254412e+21,372622.3969462855,216219.52504872216,434612.61156281264
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,350.0,250.0,0.5,2.85,8.4,0.39,0.0,0.0,-0.25,0.0,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.8195397043132,656.1042524005487,340.13107757963724,433.3333333333333,0.9481481481481476,1.416666666666667,1.5000000000000002,0.1944444444444444,-0.0198750190519738,0.0395671391556165,0.2745008382868464,-0.0289590001524157,-0.1783874409388812,0.064807194025301,-2.9885688157293093,17135.580078125,147.10557334900113,1195926.5252776523,157279.64838698288,1209141.784107641,4491039.617790465,3538712.808624626,5936216.489746013,28514.52277703868,9340.819320455335,30088.995245959235
G_DIRECT_L,DistanceMap,Medium,salt,0.01,650.0,750.0,450.0,300.0,0.0,1.85,8.9,0.1899999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.5335060712289,657.2626124066453,468.7903266778438,408.1542447797592,-0.6320987654320986,0.4413580246913582,1.1652949245541842,0.3631687242798353,-0.1367880912462531,0.0215820759030635,0.3833257125438195,-0.3071178174058832,-0.0479804907788447,-0.067774221409338,-2.699588477366255,18012.82421875,178.1069467319994,2.6582353629899888e+17,8.499522086038048e+16,2.790812426870893e+17,2.2863439286314712e+26,2.738285042879492e+26,3.567292204509019e+26,1386688.1061561424,131234.8061581615,1392993.7235886843
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,750.0,400.0,300.0,-0.5,1.85,7.9,0.29,0.0,0.0,0.25,0.25,0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.9288726312045,833.2317228064827,416.4405832444241,122.28318853833258,-0.2357364222933498,4.05,5.166666666666667,0.0832571254381954,0.120002032210537,-0.0463344002438652,0.2031702484377381,-0.4234618706497993,0.1382919270436417,-0.007864654778235,-1.9969516841944823,13219.9326171875,300.1311995550004,162.72552894343883,180.5441877022792,254.3386689368791,84.14165757018455,61.51433882369945,114.27710042972572,90.58774278083568,135.92820079007322,172.67978351932976
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,650.0,400.0,300.0,-0.5,2.35,7.9,0.39,0.0,0.0,0.25,0.0,0.0,0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.6550830666057,703.4141137021795,217.40588324950463,211.17207742722147,2.844444444444444,4.05120408474318,2.5,0.3034979423868313,-6.096631611035575e-05,0.1538180155464105,0.4619722603261698,0.2220698064319461,0.1647919524462734,0.0554793476604175,-1.9990855052583447,17242.06640625,146.88616545200057,606498.364769426,230591.73209483887,653133.178926588,532518.9987849059,54740.99856685552,539155.5599227183,38799.75259169758,27029.36727261999,47622.687838162085
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,350.0,350.0,-0.5,2.35,8.4,0.39,0.0,0.1,0.0,0.25,0.0,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.2789208962049,546.2429507696997,267.2153635116598,432.7236701722298,0.7023319615912214,1.416666666666667,2.499542752629172,0.3786389269928363,0.1567443987197073,-0.1289640806787583,0.4822943656962859,0.0877914951989027,-0.1997866178936137,0.0204846822130772,-2.320987654320988,16048.66015625,191.2268907359994,242627.0559750461,37371.26895867421,245505.92141877385,60295473.76346246,37780665.47082546,71205112.95767337,2285.542701544743,466.2628336043333,2344.174349703527
G_DIRECT_L,DistanceMap,Medium,salt,0.01,650.0,700.0,450.0,350.0,-0.5,2.35,8.4,0.29,0.0,-0.1,0.0,0.25,0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.92272519433,788.3401920438957,400.0,211.29401005944217,0.0,3.1722222222222225,4.5,0.0833333333333333,0.0164609053497942,-0.0058527663465934,0.1617131534827007,0.1074531321444902,0.0893766194177715,0.0047553726566072,-2.6858710562414263,13735.3037109375,182.9544898240001,187.50681652594983,177.75185754463175,267.4275020365178,83.20824948964089,55.18896931372672,108.17498461056933,90.3871766669326,136.1637402927903,169.27363508336265
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,450.0,250.0,0.0,2.85,8.9,0.29,0.0,0.0,0.25,0.0,-0.1,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.1175125743026,566.4634456129655,531.4433775339124,167.74373825128282,-2.124229030127521,4.05080272316212,2.457018747142204,0.1450617283950617,-0.1349184575522024,0.0725499161713153,-0.2346187064979931,-0.4458669918203525,0.1333130112279631,-0.0559162729258751,0.0493827160493829,14706.09765625,216.8922209069988,1528.864039733418,755.6668816871734,1751.8320391754198,570.3188023528506,151.52435879376662,609.8401207411445,581.4158729778732,355.84266278051456,705.9322379624032
G_DIRECT_L,DistanceMap,Medium,salt,0.01,750.0,700.0,400.0,300.0,0.5,2.35,8.4,0.29,0.1,0.0,0.25,-0.25,0.1,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.5316262764823,627.3891175125743,401.6460905349794,211.11111111111111,-0.0087791495198903,4.05,5.166666666666667,0.249923792104862,0.0100594421582075,-0.013107757963725,0.382716049382716,-0.4938271604938271,0.0443834781283341,-0.0096936442615454,-2.0,13756.451171875,223.05196344499927,150.5724051834422,112.0316433924174,195.6292738457441,81.74540723961232,42.72280550754161,98.74953882582048,76.21613819431147,68.36906631242914,109.1338232978526
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,400.0,250.0,0.5,2.35,7.9,0.1899999999999999,0.1,0.1,0.0,-0.25,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.7256515775034,698.7197073616827,324.0359701265051,433.5162322816644,2.8561499771376315,1.416666666666667,1.5000000000000002,0.4351089772900471,-0.1319311080627953,-0.163145861911294,0.0123456790123457,0.0128029263831733,-0.1335162322816643,0.0024691358024691,-2.221307727480567,14671.4931640625,150.25261929100088,49151235.50842399,7203748.427035776,49678949.51189785,2.317284917174657e+23,7.560753800976032e+23,7.90794997596939e+23,133673.51876436285,20359.805248786328,135903.43474206858
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,450.0,250.0,0.0,2.35,8.4,0.39,0.0,0.1,0.25,-0.25,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.079561042524,721.3991769547325,357.0187471422039,306.58436213991774,0.7111111111111112,1.416666666666667,2.5,0.1018518518518518,0.1333333333333333,0.0,0.0534979423868312,-0.0493827160493827,-0.0786465477823502,0.021490626428898,-2.0,12722.1669921875,145.47718215399982,24879.74631879366,5057.581582079908,25470.16054428749,6913.893510701043,3782.355962379204,8044.8162048289,1749.3504955096466,570.0154848488637,1848.8296956168083
G_DIRECT_L,DistanceMap,Medium,salt,0.01,700.0,700.0,400.0,300.0,-0.5,1.85,8.9,0.1899999999999999,-0.1,0.0,0.0,0.25,0.0,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.9457399786618,682.0759030635573,439.8110044200579,268.6633135192806,0.3199512269471123,2.2944444444444447,1.1707818930041154,0.0641289437585733,-0.0047553726566072,-0.1527815881725346,0.1774119798811155,0.3950617283950617,0.0378600823045267,0.012589544276787,-2.866026520347508,13806.0595703125,190.0931033560009,1542804.0823460056,596872.5093986463,1698816.3566191816,247216.4594391563,114010.82673391329,279401.9009672564,161440.636397095,109748.2772809905,199271.6218259936
